"subj_idx","response","rt","dist","dist_newold"
129,0,1.99389058299994,1,"new1"
129,1,2.49033058299983,2,"old2"
129,1,2.05486737499996,1,"new1"
129,1,2.87864233300024,3,"new3"
129,0,2.7782495409997,1,"new1"
129,1,0.798189582999839,3,"new3"
129,1,1.21031308300007,2,"new2"
129,0,1.48485491700012,0,"new0"
129,1,2.09307870800012,3,"new3"
129,1,1.92549654100003,1,"new1"
129,0,2.51424825000004,3,"new3"
129,1,2.08496137500015,1,"new1"
130,1,4.22671783799979,2,"old2"
130,0,4.35978892999992,2,"new2"
130,0,NA,2,"old2"
130,1,4.22256036899944,1,"new1"
130,0,NA,2,"new2"
130,1,2.63339293100034,2,"new2"
130,1,2.1236863690001,2,"old2"
130,0,3.4556816610002,2,"old2"
130,0,2.40858551600013,2,"old2"
130,1,3.16655911399994,2,"new2"
130,1,4.15649405000022,3,"new3"
130,1,2.26613540899962,2,"old2"
130,1,3.21816997800033,1,"new1"
130,0,4.12210200299978,3,"new3"
130,0,3.91136566600017,3,"new3"
130,1,2.88887580499977,2,"new2"
130,0,2.85604049599988,2,"old2"
130,1,3.13981078500001,2,"old2"
130,1,3.38560507799957,2,"old2"
130,1,1.65851173999999,2,"new2"
130,1,4.32682592800029,2,"new2"
130,1,2.39465167300023,2,"new2"
130,1,3.75458377500036,1,"new1"
130,0,2.30364534700038,1,"new1"
130,0,3.87551846400038,2,"old2"
130,1,2.09421428399946,3,"new3"
130,0,2.98572174699984,3,"new3"
130,0,3.44773585500025,2,"new2"
130,0,4.63393908199942,1,"new1"
130,0,2.72677981800007,2,"new2"
130,0,2.88082229700012,2,"new2"
130,0,2.13715839900033,1,"new1"
130,1,3.54857912800071,3,"new3"
130,0,3.20071500599988,0,"new0"
130,0,4.11673277099999,1,"new1"
130,0,4.42389675400045,1,"new1"
130,0,2.38443686499977,1,"new1"
130,1,2.87795272800031,3,"new3"
130,0,2.91942211700007,3,"new3"
130,0,NA,3,"new3"
130,0,1.69620472600036,1,"new1"
130,0,2.28357579099975,0,"new0"
130,1,4.02935682899988,1,"new1"
130,1,3.50432639900009,2,"new2"
130,1,3.61705832500047,1,"new1"
130,1,2.8208988639999,3,"new3"
130,1,1.87005150200002,1,"new1"
130,0,2.79788605500016,2,"old2"
130,1,1.91798622999977,2,"old2"
130,1,2.36578864199964,3,"new3"
130,1,3.03489219899984,1,"new1"
130,1,3.59445132000019,3,"new3"
130,0,3.42387676199996,2,"old2"
130,1,3.3522791510004,2,"new2"
130,0,4.7666956359999,2,"old2"
130,0,3.71133876199929,3,"new3"
130,1,4.0351822270004,3,"new3"
130,1,2.41007327300031,2,"old2"
130,1,3.90435984800024,1,"new1"
130,0,2.77934549600013,2,"new2"
130,1,2.13297188399974,2,"new2"
130,1,2.24399298000026,0,"new0"
130,1,3.97394560599969,0,"new0"
130,1,4.11197210000046,3,"new3"
130,1,1.13862731599966,2,"old2"
130,0,1.79857690900008,2,"new2"
130,0,1.98550112199973,3,"new3"
130,0,3.17657179100024,1,"new1"
132,0,NA,2,"old2"
132,1,1.70518223999898,2,"old2"
132,0,2.69991551100065,3,"new3"
132,1,1.22958221999943,2,"old2"
132,1,1.22862492899912,1,"new1"
132,0,3.65668449100122,2,"new2"
132,1,0.868579137000779,0,"new0"
132,1,2.2016807809996,0,"new0"
132,1,0.860417230000166,2,"old2"
132,1,2.83318357299868,1,"new1"
132,1,2.31154898899877,2,"old2"
132,0,2.65012262199889,2,"old2"
132,1,1.13162051899963,2,"old2"
132,0,2.1970080709998,2,"old2"
132,1,2.65228252199995,0,"new0"
132,0,3.02708522300054,1,"new1"
132,1,1.08985672900053,2,"old2"
132,1,0.918975968999803,2,"new2"
132,1,0.785189350001019,1,"new1"
132,1,0.778804026000216,2,"new2"
132,0,2.65160285999991,2,"old2"
132,1,2.90260773400041,2,"old2"
132,1,2.3737300720004,1,"new1"
132,0,0.721901618000629,2,"new2"
132,0,3.0265939410001,1,"new1"
132,0,3.03043898200121,1,"new1"
132,1,2.15463020099924,3,"new3"
132,0,0.900522588999593,3,"new3"
132,0,1.46242290600094,3,"new3"
132,1,1.16208226500021,1,"new1"
132,1,2.94211485499909,3,"new3"
132,0,1.53723994199936,3,"new3"
132,1,1.15673335599968,1,"new1"
132,0,1.5850825890011,2,"new2"
132,1,1.81894703999933,2,"old2"
132,0,2.2979338160003,1,"new1"
132,1,1.74107198100137,3,"new3"
132,1,1.91268978100015,1,"new1"
132,1,2.54753213699951,2,"old2"
132,1,1.48586457599959,2,"old2"
132,1,1.68176530900018,2,"new2"
132,1,1.98631259000103,1,"new1"
132,1,1.67534711600092,2,"new2"
132,1,3.27965745499932,2,"new2"
132,1,1.76434244199845,2,"new2"
132,1,1.36241794499983,1,"new1"
132,1,1.61454626699924,2,"new2"
132,1,1.80807987500157,1,"new1"
132,1,1.26916154399987,1,"new1"
132,1,2.03093919099956,3,"new3"
132,0,1.21782698700008,3,"new3"
132,1,2.58390245300143,2,"new2"
132,1,2.07986628700019,2,"new2"
132,1,1.20494578600119,0,"new0"
132,1,1.46287315500012,2,"old2"
132,1,1.46290592900004,2,"new2"
132,1,2.74172537300001,3,"new3"
132,1,1.69662406799944,2,"old2"
132,1,3.82254203199955,3,"new3"
132,0,2.01184682200073,3,"new3"
132,1,0.941372312001476,2,"new2"
132,1,3.00416075300018,3,"new3"
132,1,1.26797908700064,3,"new3"
132,1,2.53125695800008,2,"new2"
132,1,2.65308712300066,2,"new2"
132,1,2.80207711100047,3,"new3"
132,1,1.32511787700059,3,"new3"
132,1,1.38693895500001,1,"new1"
133,1,1.72499174999984,2,"old2"
133,1,3.09225420800021,3,"new3"
133,1,2.4529754160003,1,"new1"
133,1,1.15643491699984,2,"new2"
133,1,1.54762549899988,2,"new2"
133,1,3.57845649899991,2,"old2"
133,1,1.46740770799988,2,"old2"
133,0,2.14832041599993,2,"old2"
133,0,3.04441333300019,1,"new1"
133,1,1.01360829100031,3,"new3"
133,1,4.85008299999981,3,"new3"
133,1,3.16376783300029,1,"new1"
133,1,3.68797425000002,2,"old2"
133,1,1.64846862499962,1,"new1"
133,1,1.93557291600018,2,"new2"
133,1,2.09239458299999,2,"old2"
133,0,1.61367479199998,3,"new3"
133,1,0.934685833000003,2,"old2"
133,1,2.21356437499981,1,"new1"
133,1,1.28201945799992,1,"new1"
133,1,1.12085270800026,2,"new2"
133,1,1.86942174900014,1,"new1"
133,0,2.51559695800006,2,"old2"
133,1,1.83058520800023,2,"new2"
133,0,2.10616229200014,2,"new2"
133,1,3.45109554199962,1,"new1"
133,1,2.39907108299985,3,"new3"
133,1,2.78952187499999,3,"new3"
133,0,2.57052912500012,2,"new2"
133,0,2.27352350000001,2,"old2"
133,1,1.06828562500004,3,"new3"
133,1,2.44253208300006,3,"new3"
133,1,1.39192929199999,2,"old2"
133,1,1.04825408299985,1,"new1"
133,1,2.0766600410002,3,"new3"
133,1,1.77877395799987,2,"old2"
133,1,1.69926245799979,1,"new1"
133,1,0.997226875000251,2,"new2"
133,1,1.28190975000007,2,"old2"
133,1,2.18135600000005,1,"new1"
133,1,1.3488069580003,0,"new0"
133,1,2.18631933300003,2,"old2"
133,1,2.23983425000006,1,"new1"
133,1,2.20146366699964,2,"new2"
133,1,1.3795384580003,1,"new1"
133,1,0.978759500000251,2,"new2"
133,1,1.64378875000011,3,"new3"
133,0,1.31207787499989,2,"new2"
133,1,0.857818624000174,2,"new2"
133,1,1.34052033300031,1,"new1"
133,1,1.00690524900028,2,"new2"
133,1,3.64590879099978,0,"new0"
133,0,3.72745324900006,1,"new1"
133,1,3.04662495799994,2,"new2"
133,1,2.4707713329999,1,"new1"
133,0,4.50821695800005,3,"new3"
133,1,1.47526829100025,2,"old2"
133,1,1.5075381659999,3,"new3"
133,1,3.41432241599978,3,"new3"
133,0,1.34972533300015,3,"new3"
133,1,2.84142933300018,2,"old2"
133,1,3.35508841699993,0,"new0"
133,1,0.711261791999732,0,"new0"
133,1,2.88600937499996,3,"new3"
133,1,1.56413049999992,2,"old2"
133,1,1.09844016599982,2,"new2"
133,1,2.5897674580001,2,"new2"
133,0,2.96209229100032,3,"new3"
134,1,3.00921783898957,1,"new1"
134,1,2.27529399999185,3,"new3"
134,1,1.25240378599847,1,"new1"
134,1,3.42213804300991,3,"new3"
134,1,1.66437137202593,2,"new2"
134,1,1.48068390099797,3,"new3"
134,1,2.17686286699609,2,"new2"
134,0,1.88515393002308,3,"new3"
134,1,3.26214192202315,1,"new1"
134,1,4.51899181498447,1,"new1"
134,0,1.20392108001397,2,"old2"
134,0,1.18453044898342,2,"old2"
134,1,1.14883488600026,2,"old2"
134,1,3.2724295980006,2,"new2"
134,0,1.03510323198861,1,"new1"
134,1,1.38869276997866,2,"new2"
134,1,1.64932633101125,0,"new0"
134,1,1.62701745799859,2,"new2"
134,0,0.852496628998779,3,"new3"
134,1,1.03048035799293,1,"new1"
134,1,0.848870366986375,2,"new2"
134,1,0.635560062015429,0,"new0"
134,1,0.972758371994132,2,"new2"
134,1,1.02667442298844,2,"old2"
134,1,1.10087722699973,2,"new2"
134,1,0.882755791011732,1,"new1"
134,1,1.46058588000597,2,"old2"
134,1,0.797803213994484,3,"new3"
134,1,1.69737077399623,1,"new1"
134,0,1.92187562500476,2,"new2"
134,1,3.04737210599706,2,"old2"
134,1,2.44107732200064,2,"new2"
134,0,1.43583253599354,2,"new2"
134,1,1.18847881900729,1,"new1"
134,1,1.08201876500971,2,"old2"
134,1,1.04127269799937,3,"new3"
134,1,1.11541443300666,2,"old2"
134,1,0.932353818992851,1,"new1"
134,1,1.64955988700967,3,"new3"
134,0,1.19607157597784,3,"new3"
134,0,2.51235494000139,2,"new2"
134,0,1.59068078300334,2,"old2"
134,1,1.92247248199419,3,"new3"
134,1,1.28156848999788,2,"new2"
134,0,1.97098781698151,3,"new3"
134,1,1.60767812601989,1,"new1"
134,1,1.67390985798556,3,"new3"
134,0,1.81854902300984,1,"new1"
134,1,2.59780386800412,2,"new2"
134,0,1.33661202702206,2,"old2"
134,1,1.47128939797403,2,"new2"
134,1,1.50359483901411,2,"old2"
134,0,0.998596901976271,3,"new3"
134,1,1.32239073899109,1,"new1"
134,1,2.36916704999749,2,"old2"
134,1,1.38215979500092,2,"old2"
134,1,1.94642222599941,1,"new1"
134,1,1.93710501401802,2,"old2"
134,1,2.38210458500544,0,"new0"
134,1,2.02694656900712,0,"new0"
134,0,1.58196598198265,3,"new3"
134,1,1.61850022099679,2,"new2"
134,1,1.0370370799792,2,"old2"
134,1,0.814673771994421,3,"new3"
134,1,2.04320497301524,3,"new3"
134,1,1.1729808000091,2,"old2"
134,1,2.5686199979973,1,"new1"
134,1,1.35855475600692,1,"new1"
136,0,2.00031132399454,3,"new3"
136,1,1.91623243800132,2,"old2"
136,0,1.61013929799083,2,"old2"
136,1,1.92542371098534,3,"new3"
136,1,1.19574413998635,2,"new2"
136,1,0.904639139014762,1,"new1"
136,1,1.03265878197271,2,"new2"
136,1,3.41097194101894,1,"new1"
136,0,3.25284657199518,3,"new3"
136,1,1.23837826799718,1,"new1"
136,0,2.80019025702495,1,"new1"
136,0,4.88372053700732,2,"new2"
136,1,1.77093286500894,0,"new0"
136,0,NA,2,"new2"
136,0,1.77874123901711,3,"new3"
136,1,2.00707917500404,2,"new2"
136,1,1.60263831500197,2,"old2"
136,1,1.75052771999617,1,"new1"
136,1,1.20334378100233,2,"new2"
136,1,1.13535713101737,1,"new1"
136,1,1.01339206300327,2,"old2"
136,1,1.20008215602138,2,"new2"
136,1,0.724916702019982,0,"new0"
136,1,1.17121815797873,1,"new1"
136,1,2.40019325399771,3,"new3"
136,1,2.20284233501297,1,"new1"
136,1,1.34272839201731,1,"new1"
136,1,1.0763467939978,1,"new1"
136,1,1.25277978301165,1,"new1"
136,1,1.0555446719809,2,"old2"
136,1,1.02466269000433,0,"new0"
136,0,1.86699594301172,1,"new1"
136,1,0.803618397010723,0,"new0"
136,1,1.18264557700604,2,"new2"
136,1,3.16293582299841,2,"old2"
136,1,2.8710827039904,2,"old2"
136,1,3.86381233899738,3,"new3"
136,0,1.31203153100796,3,"new3"
136,1,1.82495597502566,2,"new2"
136,0,0.938404402986634,3,"new3"
136,1,1.88001029699808,2,"old2"
136,1,1.24049405302503,1,"new1"
136,1,1.18739292997634,2,"new2"
136,0,1.80679221000173,3,"new3"
136,1,0.945987613988109,2,"new2"
136,1,1.88097047799965,2,"new2"
136,1,1.19397895599832,2,"old2"
136,1,1.56405788299162,3,"new3"
136,1,1.05771733701113,2,"old2"
136,1,1.06726693999371,2,"new2"
136,0,0.994575015007285,2,"old2"
136,0,0.976094242010731,3,"new3"
136,1,1.54906723400927,1,"new1"
136,1,2.60963843998616,2,"old2"
136,1,1.38882883999031,2,"old2"
136,1,1.21725074099959,3,"new3"
136,1,1.62056870901142,2,"new2"
136,1,2.5339096809912,3,"new3"
136,1,1.80349961199681,2,"new2"
136,1,1.11877879902022,3,"new3"
136,1,0.653195524006151,2,"new2"
136,1,0.527592974976869,2,"old2"
136,0,2.1502292570076,2,"old2"
136,1,1.57979148998857,1,"new1"
136,0,1.13633816500078,3,"new3"
136,0,0.647356681001838,2,"old2"
136,1,0.696173188014654,1,"new1"
136,1,1.0330129149952,3,"new3"
137,1,3.11290162499972,2,"old2"
137,1,2.95848125000066,1,"new1"
137,0,3.16574924999986,2,"new2"
137,0,3.30152487499981,3,"new3"
137,0,1.64114079199953,1,"new1"
137,0,2.60072600000058,2,"old2"
137,0,2.49899195799935,3,"new3"
137,1,2.22493141599989,2,"new2"
137,0,1.60069220800051,2,"new2"
137,0,0.984434582999711,2,"old2"
137,0,0.948293125000418,3,"new3"
137,0,1.21979866699985,2,"old2"
137,0,3.48311487499996,1,"new1"
137,0,3.24956137499976,2,"new2"
137,0,1.20149674999993,3,"new3"
137,0,1.25651737499993,2,"new2"
137,0,1.09754087500005,0,"new0"
137,0,1.39765420799995,2,"old2"
137,0,1.07707604200004,2,"new2"
137,1,0.910197125000195,3,"new3"
137,0,1.28185145799944,2,"old2"
137,0,1.67100366600062,2,"new2"
137,0,1.42703895900013,0,"new0"
137,0,1.15609441700053,3,"new3"
137,0,0.794564666000042,1,"new1"
137,0,1.56143620799958,2,"new2"
137,0,1.71327337499861,2,"new2"
137,0,0.97249387499869,0,"new0"
137,1,0.806830792000255,3,"new3"
137,0,1.02864458300064,2,"old2"
137,0,1.11122937500113,2,"new2"
137,0,1.12917949999974,2,"new2"
137,1,1.41841070800001,3,"new3"
137,1,0.572706791999735,2,"new2"
137,0,1.19272683300005,1,"new1"
137,0,0.896615417001158,2,"old2"
137,0,0.745199875000253,1,"new1"
137,1,0.848776207998526,2,"old2"
137,1,0.989543375000721,2,"old2"
137,0,1.18495624999923,1,"new1"
137,0,0.120299624999461,1,"new1"
137,0,0.872228415999416,2,"old2"
137,0,1.41188387500006,2,"new2"
137,0,0.916901250000592,2,"old2"
137,0,1.15854637499979,3,"new3"
137,1,0.779049124999801,1,"new1"
137,0,1.58885262500007,1,"new1"
137,1,1.10593079200044,2,"old2"
137,0,1.3817234170001,2,"new2"
137,0,1.81921295800021,0,"new0"
137,0,1.50296987500042,3,"new3"
137,0,1.03444945800038,3,"new3"
137,0,3.0226715000008,1,"new1"
137,0,1.03946795800039,3,"new3"
137,0,0.964997167000547,2,"new2"
137,0,1.47737020800014,1,"new1"
137,0,0.660182249999707,1,"new1"
137,0,1.61712174999957,2,"new2"
137,1,1.93315837499904,3,"new3"
137,0,2.71392795900101,3,"new3"
137,0,1.43564920899917,1,"new1"
137,0,1.23472279199996,1,"new1"
137,0,1.28344112500054,3,"new3"
137,0,1.24938979199942,2,"old2"
137,0,1.65330225000071,2,"old2"
137,0,1.83271833300023,1,"new1"
137,0,0.893195915999968,3,"new3"
137,0,1.77961608300029,2,"old2"
138,1,3.44412316600005,2,"old2"
138,1,3.91721765499983,1,"new1"
138,1,3.85108579300004,2,"new2"
138,1,3.16275113999995,3,"new3"
138,1,4.47384104100001,1,"new1"
138,1,3.68570462299999,3,"new3"
138,0,NA,3,"new3"
138,0,2.65466211199987,0,"new0"
138,1,2.90763796099986,2,"new2"
138,1,4.34019316600006,2,"old2"
138,0,3.3861623570001,2,"new2"
138,0,3.4833048129999,1,"new1"
138,0,1.80532743000003,1,"new1"
138,1,4.34551394800019,2,"new2"
138,1,3.86908660900008,0,"new0"
138,1,2.47021952600016,2,"old2"
138,1,1.96389144700015,1,"new1"
138,1,3.93105701400009,1,"new1"
138,1,1.14892659900033,2,"new2"
138,1,3.55201910000005,3,"new3"
138,0,NA,3,"new3"
138,0,4.1023481090001,3,"new3"
138,0,NA,1,"new1"
138,1,1.71621962000017,2,"new2"
138,1,3.53648358500004,0,"new0"
138,1,2.35488781399999,2,"new2"
138,1,1.23426480099988,2,"old2"
138,0,2.91224648300022,1,"new1"
138,1,3.02201582499993,0,"new0"
138,1,3.15389316599976,3,"new3"
138,1,1.70568729900015,1,"new1"
138,1,3.55183277099968,3,"new3"
138,0,2.264635129,2,"old2"
138,0,0.428621518,2,"old2"
138,0,3.12550451600009,2,"old2"
138,1,2.14971643299987,3,"new3"
138,1,1.32310554600008,2,"old2"
138,1,2.19042549699998,1,"new1"
138,0,2.83441764600002,3,"new3"
138,1,4.11021704399991,2,"new2"
138,1,0.96336415199994,2,"new2"
138,0,3.24682170599999,2,"new2"
138,1,1.41466233899973,1,"new1"
138,0,3.77893017400038,2,"new2"
138,1,1.84084501000007,2,"old2"
138,1,3.09459207899999,3,"new3"
138,0,3.10885586599989,2,"new2"
138,1,3.08435448699993,3,"new3"
138,1,1.88325916500025,2,"old2"
138,1,1.63735511000004,1,"new1"
138,1,1.55366943399986,2,"old2"
138,1,1.63402925800028,3,"new3"
138,1,3.86240420799959,2,"new2"
138,1,2.07581951500015,1,"new1"
138,1,3.7562107939998,2,"new2"
138,1,1.2560762879998,2,"old2"
138,0,2.06383687000016,2,"new2"
138,0,2.198176848,2,"old2"
138,1,2.81667783400007,1,"new1"
138,0,2.13585262099969,3,"new3"
138,1,2.83599624200042,3,"new3"
138,0,NA,2,"new2"
138,1,1.47425493499986,1,"new1"
138,1,2.32041064299983,2,"old2"
138,1,2.06021521999992,1,"new1"
138,0,3.2843365220001,2,"old2"
138,0,2.1869948540002,2,"old2"
138,0,2.4760170909999,3,"new3"
140,1,2.33606777600107,2,"new2"
140,1,3.39466472999993,2,"new2"
140,1,3.33070349599984,3,"new3"
140,1,1.90284637900004,3,"new3"
140,1,2.66431278299933,0,"new0"
140,1,1.81316039199919,2,"new2"
140,1,3.30921533899891,2,"old2"
140,1,2.22921597300046,3,"new3"
140,1,2.27489321200119,0,"new0"
140,1,3.88995794400034,2,"old2"
140,1,2.16509047300133,1,"new1"
140,1,4.02494260200001,1,"new1"
140,1,2.1015612909996,0,"new0"
140,1,1.82688071699886,2,"new2"
140,1,4.23561199699907,2,"old2"
140,1,2.15787170099975,3,"new3"
140,0,1.37650524200035,2,"old2"
140,1,1.55152438999903,1,"new1"
140,1,2.15650905999973,1,"new1"
140,1,2.93231598400052,3,"new3"
140,1,2.41636407899932,3,"new3"
140,1,1.4374151969987,1,"new1"
140,1,3.74329938499977,2,"new2"
140,0,3.26700103999974,3,"new3"
140,0,NA,2,"new2"
140,1,1.68086168099944,2,"old2"
140,1,1.82507378199989,1,"new1"
140,1,2.49684791400068,2,"new2"
140,1,0.881806057001086,2,"new2"
140,0,2.84092654199958,3,"new3"
140,1,1.40759706399876,2,"old2"
140,1,3.42777422600011,2,"old2"
140,0,3.98574849500074,2,"new2"
140,1,1.45868749500005,2,"old2"
140,1,2.14136453100036,3,"new3"
140,1,2.1005129389996,2,"new2"
140,1,2.76522277999902,2,"new2"
140,1,2.1942049950012,2,"old2"
140,1,3.23910480599989,3,"new3"
140,1,1.74719825099965,2,"old2"
140,1,2.09917865700118,3,"new3"
140,1,1.94304833199931,2,"old2"
140,1,1.41091958600009,2,"new2"
140,1,2.05592525699831,2,"old2"
140,1,2.77919040699999,1,"new1"
140,1,1.85582587800127,0,"new0"
140,1,2.10168879400044,1,"new1"
140,1,2.86486724899987,2,"old2"
140,1,2.79560660700008,2,"new2"
140,1,1.45151138099936,2,"old2"
140,1,1.28370209900095,3,"new3"
140,1,2.00499930600017,3,"new3"
140,1,1.61630971799968,1,"new1"
140,1,1.33749356599947,1,"new1"
140,1,1.13362060300096,2,"new2"
140,1,1.49237920899941,1,"new1"
140,1,2.10269863200119,1,"new1"
140,0,1.58837676499934,3,"new3"
140,1,1.70022714299921,1,"new1"
140,1,1.34511710200059,1,"new1"
140,0,1.40005941399977,3,"new3"
140,1,3.27691485200012,2,"old2"
140,1,1.64398874699873,1,"new1"
140,0,0.956056637000074,2,"new2"
140,1,1.93161885500012,2,"new2"
140,1,1.08119123100005,1,"new1"
140,1,3.48082985200017,2,"old2"
140,0,2.36451284899886,3,"new3"
141,0,NA,2,"old2"
141,0,2.81078899199974,3,"new3"
141,0,3.12646395899992,2,"old2"
141,1,3.61290374099963,0,"new0"
141,1,4.01942457199993,2,"old2"
141,1,3.23062250799967,2,"old2"
141,0,NA,0,"new0"
141,1,4.00319794500001,1,"new1"
141,0,4.30926730300007,1,"new1"
141,1,3.4991119450001,1,"new1"
141,0,NA,0,"new0"
141,0,3.13675050200027,1,"new1"
141,1,4.33963545799998,3,"new3"
141,1,3.9562688179999,2,"old2"
141,1,3.57467997200001,3,"new3"
141,0,NA,3,"new3"
141,0,4.28390584499994,3,"new3"
141,1,3.46799992700016,3,"new3"
141,1,2.40583300200024,2,"new2"
141,1,3.51337700400018,2,"new2"
141,1,3.72671851699988,3,"new3"
141,1,4.46403044499993,0,"new0"
141,0,NA,1,"new1"
141,0,NA,2,"new2"
141,0,2.29732285399996,2,"new2"
141,1,2.49520073900021,1,"new1"
141,1,2.77287732199966,2,"new2"
141,0,3.5889643659998,2,"new2"
141,1,3.35173867600042,2,"old2"
141,1,4.7258801160001,1,"new1"
141,1,2.31274436300009,3,"new3"
141,0,3.51568673400016,3,"new3"
141,0,4.49947607199965,3,"new3"
141,0,1.21964532199991,3,"new3"
141,1,2.83890452500009,1,"new1"
141,1,4.13898067399987,2,"new2"
141,1,2.41195935999986,1,"new1"
141,1,3.39001391600004,3,"new3"
141,1,3.86785480899971,1,"new1"
141,1,4.38175857000033,2,"new2"
141,0,2.45828721999987,2,"new2"
141,1,2.80088488299998,2,"old2"
141,0,3.11648768399982,3,"new3"
141,1,3.896280166,1,"new1"
141,0,4.87228336199996,2,"new2"
141,0,NA,2,"new2"
141,0,3.95294589300011,2,"new2"
141,1,3.22502004300031,1,"new1"
141,1,3.87991652499977,1,"new1"
141,1,4.41224154500014,2,"old2"
141,1,1.91666002900001,2,"old2"
141,1,3.01975696999989,2,"old2"
141,1,3.39105207500006,3,"new3"
141,1,2.82017435700027,2,"new2"
141,1,2.48528219299988,2,"old2"
141,0,2.66891989499982,1,"new1"
141,1,3.47198936299992,1,"new1"
141,1,2.48374022799999,1,"new1"
141,0,3.27607854799999,2,"old2"
141,1,1.9304371610001,2,"old2"
141,0,2.92683116599983,2,"new2"
141,1,2.95630254599973,3,"new3"
141,0,1.89034619099994,2,"new2"
141,0,3.47004104999996,2,"old2"
141,1,3.09395995599971,3,"new3"
141,0,4.83054386100002,2,"old2"
141,0,3.06615230499983,2,"old2"
141,1,3.84713953500022,2,"new2"
142,0,2.57782559999941,3,"new3"
142,1,3.33623813599934,1,"new1"
142,0,2.09555799099962,1,"new1"
142,0,1.85893394100003,0,"new0"
142,0,1.70172810199983,0,"new0"
142,0,1.17285146799986,3,"new3"
142,0,1.70372280399988,0,"new0"
142,0,2.52625911099949,2,"new2"
142,1,2.07732212500014,3,"new3"
142,1,1.68920433199946,3,"new3"
142,0,1.92288976300006,1,"new1"
142,0,1.57401454299998,2,"new2"
142,0,1.8721108740001,1,"new1"
142,0,1.32812622099937,2,"new2"
142,0,2.32931172099961,1,"new1"
142,0,1.07393988599961,2,"new2"
142,0,1.30547093599944,3,"new3"
142,0,1.75934327499999,2,"new2"
142,0,1.13444400800017,0,"new0"
142,1,2.77532888400037,3,"new3"
142,1,2.08314776899988,2,"new2"
142,0,2.99427836799987,3,"new3"
142,1,0.998414975000742,1,"new1"
142,1,0.993901457999527,2,"new2"
142,0,1.9677684090002,3,"new3"
142,1,1.59338027600006,2,"new2"
142,0,0.804798367999865,1,"new1"
142,0,2.24950458000058,2,"new2"
142,0,0.963383262999741,2,"new2"
142,1,3.01096488300027,1,"new1"
142,1,1.19622937199983,2,"old2"
142,1,2.9042006969994,2,"new2"
142,0,1.52710299400042,2,"old2"
142,1,1.85506002700004,3,"new3"
142,0,1.19842191099997,2,"old2"
142,1,1.7305056919995,2,"new2"
142,0,1.08179814499999,3,"new3"
142,0,1.06878601399967,2,"new2"
142,0,2.20088077899982,2,"old2"
142,0,2.1024729640003,2,"new2"
142,0,1.32377171600001,2,"old2"
142,1,1.07046723699932,2,"old2"
142,0,1.58068639599969,1,"new1"
142,1,3.4856305860003,3,"new3"
142,0,1.4522119559997,2,"old2"
142,1,2.64618211900051,3,"new3"
142,0,2.19195792600021,1,"new1"
142,0,1.89381046300059,1,"new1"
142,1,2.13787953599967,3,"new3"
142,1,2.27050278300067,2,"old2"
142,0,2.90576601400062,3,"new3"
142,1,1.50947884200014,3,"new3"
142,1,2.28330811700016,1,"new1"
142,0,3.95066654699986,2,"new2"
142,1,2.22577225600071,2,"old2"
142,1,2.75293729999976,2,"old2"
142,0,1.50707979099934,2,"new2"
142,0,1.61122764700031,1,"new1"
142,0,1.43671432700012,2,"old2"
142,0,3.0880498890001,2,"old2"
142,0,1.72118677500021,2,"old2"
142,1,2.73385514799975,3,"new3"
142,0,2.4354956140005,1,"new1"
142,1,2.5146017320003,1,"new1"
142,0,1.50148443699982,2,"old2"
142,1,3.26272234099997,2,"old2"
142,0,2.4703881230007,1,"new1"
142,0,2.11096285199983,2,"old2"
144,0,NA,3,"new3"
144,0,2.41349972900025,1,"new1"
144,1,1.96703703300045,3,"new3"
144,0,2.09463718400002,3,"new3"
144,1,2.26013470500038,1,"new1"
144,0,1.99874843200087,1,"new1"
144,0,2.53965999699903,3,"new3"
144,0,1.16955549400154,2,"old2"
144,1,0.558179383000606,2,"new2"
144,1,0.435630920001131,2,"new2"
144,0,0.432708514999831,2,"new2"
144,0,0.360503052999775,1,"new1"
144,1,0.363583869999275,1,"new1"
144,0,0.373263325998778,2,"old2"
144,0,1.61559851899983,2,"old2"
144,0,0.265454738999324,2,"old2"
144,0,1.29083471599915,2,"new2"
144,0,0.447745200999634,3,"new3"
144,0,1.00042415000098,3,"new3"
144,1,0.684772962000352,2,"new2"
144,0,0.538319845001752,2,"old2"
144,1,0.399113637999108,2,"old2"
144,0,0.43048552000073,2,"old2"
144,1,0.539257870999791,2,"old2"
144,0,0.426798874001179,1,"new1"
144,0,0.300992450000194,3,"new3"
144,0,0.801723936001508,2,"new2"
144,1,0.59340424400034,2,"new2"
144,0,0.369542001999434,1,"new1"
144,0,0.870927940999536,2,"new2"
144,1,0.569720662999316,3,"new3"
144,1,0.423909597999227,2,"new2"
144,1,0.478175270000065,0,"new0"
144,0,0.358641048000209,2,"old2"
144,1,0.302576357000362,3,"new3"
144,0,0.31938683000044,1,"new1"
144,0,0.912245239000185,3,"new3"
144,1,0.891858240000147,3,"new3"
144,0,0.556614899000124,1,"new1"
144,0,0.473713607998434,2,"new2"
144,0,0.405016410000826,3,"new3"
144,1,0.423090255000716,2,"old2"
144,0,0.57714917299927,2,"old2"
144,1,0.362997324000389,2,"new2"
144,1,0.401133360999666,2,"old2"
144,1,0.48742817099992,1,"new1"
144,0,0.651875575000304,1,"new1"
144,1,0.405233940000471,2,"new2"
